Id,Date,User,Tweet,Sentiment
130,2022-01-26 10:53:59+00:00,breetishboy,#DutertePalpak,0
131,2022-01-25 15:50:42+00:00,ImPaoloMendoza,Malamang temporary lang ang Channel 2 na Hawak ni Villar dahil #DutertePalpak na nga.,0
132,2022-01-25 13:59:36+00:00,nabunturanguy,"Hay naku enough of the toxicities for today. I will sleep soundly with pleasant thoughts of 2 widows who saved/will save my country from 2 rascals. Women, why is it that they’re always the ones cleaning up the mess  of evil men? #NeverAgain #DutertePalpak #LetLeniLead2022",0
133,2022-01-25 03:15:40+00:00,JamesCamARooney,"Really obvious and very very late, pero telling yung ""rulers"" no? #DutertePalpak #DuterteTanga",0
134,2022-01-24 21:17:56+00:00,leejampat,"#MarcosDuwag #MarcosSinungaling #MarcosMagnanakaw  #DutertePalpak #DuterteWalangSilbi 
#DuterteInutil 
That's the tweet",0
135,2022-01-24 11:57:41+00:00,pinoysiwowie,tama sinabi ni ping lacson na palpak talaga ang gobyerno sa pagtugon sa covid-19 noong umpisa palang. dapat talaga hinayaan ang companies at LGUs na bumili ng mga bakuna. at bakit nga ba hindi DOH? #DuquePalpak #DutertePalpak #BoyAbundaInterviews,0
136,2022-01-24 04:39:54+00:00,papa_ramir,"May gustong magpa-trend nung bagong script? #MarcosDuwag pa rin, mga ulol! 🤣🤣🤣 #NeverForget #NeverAgain #MarcosMagnanakaw #DutertePalpak",0
137,2022-01-23 13:25:27+00:00,foxrain21,"Hindi makakarecover ang Pilipinas sa pandemic hanggat nakaupo si Duterte at mga Alipores nya

#dutertepalpak",0
138,2022-01-22 14:34:06+00:00,aboutlouie22,dapat nung si duterte na pinakita sa screen ang one word is Palpak  #DutertePalpak,0
139,2022-01-22 13:02:38+00:00,papi_ken21,"Panagutin yan sa ICC!
#JessicaSohoInterviews
#DutertePalpak",0
140,2022-01-22 12:54:22+00:00,castrojade,ang takeaway ko sa jessica soho presidential interviews ay #DutertePalpak,0
141,2022-01-22 12:41:18+00:00,papa_ramir,Did I just see “BUILD BUILD BUILD” mentioned sa isang political ad na hindi pa political ad dahil hindi pa official campaign period?🤮🤮🤮 #Trapo #TrueColors  #DutertePalpak #JessicaSohoInterviews,0
142,2022-01-22 12:15:31+00:00,papa_ramir,"Walang mahirap, walang mayaman (Kami lang). Mahalin natin ang Pilipinas (Ibenta natin sa China). Sabi nung political ad na ayaw magpatawag na political ad. 🤮🤮🤮#DutertePalpak #MarcosMagnanakaw",0
143,2022-01-22 11:10:58+00:00,biancaofpeace,"RESPETUHIN ANG IMBESTIGASYON, PACQUIAO? NAGKALAT ANG DUGO NG MGA INOSENTE SA LANSANGAN! NIRESPETO BA ‘YUN NG ADMINISTRASYON? #DutertePalpak #NoToMarcosDuterte2022 #JessicaSohoInterviews",0
144,2022-01-22 10:43:13+00:00,EbakNgLipunan,"Lacson’s one-word description for Du30 during Jessica Sohos’ presidential interview: SAYANG

Ooops HAHAHAHA
#MarcosDuwag
#DutertePalpak",0
145,2022-01-22 03:10:48+00:00,13anna_banana,"buti pa si Brrt brrt okay lang mag mura, pero si Aling Gemma na pagod na sa kapalpakan niyo, hindi?
She has the RIGHT to criticize the government.

 #DutertePalpak",0
146,2022-01-22 01:02:54+00:00,saludareli,#DutertePalpak,0
147,2022-01-21 12:27:11+00:00,MpVeng,#DutertePalpak,0
148,2022-01-21 11:32:03+00:00,kasmot_07,"🤡👊🐶🇨🇳
#DutertePalpak
#MarcosDUWAG",0
149,2022-01-20 18:14:08+00:00,adjang28,Mga simpleng individual ang gumagawa ng paraan makatulong sa kapwa to think na limited ang resources samantalang ang DOH na millions ang pondo hindi maisdistribute ng tama ang pondo. #DutertePalpak ka talaga,0
150,2022-01-20 13:57:57+00:00,tts121160,#DutertePalpak,0
151,2022-01-20 12:26:36+00:00,PaulCAlli2,Sara D. didn't go through what our generation has spent wasting weekends on senseless marching. Patriotism doesn't need military training. It's love for our country unlike her Chinese-loving father.#patriotism #DutertePalpak,0
152,2022-01-20 06:28:18+00:00,MlaRanter,Jobs not military service. South Korea is doing that because it’s in a ceasefire with North Korea. So they need perpetual preparedness for a war that hasn’t ended. We don’t need that. We need jobs. #kamote #DutertePalpak #DuterteInutil #NoToMarcosDuterte2022,0
153,2022-01-19 05:58:53+00:00,KitVagana,#DutertePalpak,0
154,2022-01-19 03:22:34+00:00,MyRizalPH,"#DutertePalpak ang tawag sa isang gobyernong INUTIL &amp; MABAGAL sa vaccine rollout, tas pinapahirapan ang mga hindi nabakuna na KASALANAN NG MISMONG PALPAK NA GOBYERNONG IYON. Kaya tama na, sobra na #NoToMarcosDuterte2022 
#LeniKiko2022 na tayo para UMANGAT BUHAY ANG LAHAT.",0
155,2022-01-18 12:33:17+00:00,veramalvera,"Duterte wants a bigger statue for Filipino hero Lapulapu.

Wow. The best. Priorities in time o COVID-19. #NoToMarcosDuterte2022 #DutertePalpak",0
156,2022-01-18 08:27:34+00:00,jmschumey,"Tonto! The no.1 threat to the Filipino today is you. Tinalo mo pa yung NPAs &amp; terrorists. Bagsak na economy, ₱13t debt, 3M CoViD cases, 53k CoViD deaths &amp; 3.88M unemployed so far. Hanep ang record mo. #DutertePalpak",0
157,2022-01-18 07:33:45+00:00,MyRizalPH,"#DutertePalpak is so 💩 that we even need to make allowances for those who remain unvaxxed because of GOVT’S INABILITY TO PROVIDE THEM VACCINES MONTHS AGO. Sa tamang pagtakbo ng gobyerno, hindi dapat ito naging issue. Covid vaccines &amp; boosters should have been given to everyone!",0
158,2022-01-18 04:11:34+00:00,Myboo519,"hindi naman nila kasalanan bakit sila partially vaccinated eh.

Tapos hihingan pa ng medical clearance…

Ang gago diba???? 🙄🙄🙄

#DutertePalpak",0
159,2022-01-18 03:59:29+00:00,UltraViol8r,"Tugade has been anti-poor from the get-go.
As empowered by the anti-poor, pro-EJK regime of #DutertePalpak.
#RoqueSinungaling
#SalvanaShunga
#HerbosaWalangHiya
#MartiresEnabler
#NogralesWalangSilbi
#DisqualifyMarcosJr
#DisqualifyBBM
#NeverForget
#NeverAgain",0
160,2022-01-18 03:05:26+00:00,ISDA_Tambasakan,"Nung wala pang bakunang available,ang reklamo asan ang bakuna #DutertePalpak.
Nung andami ng supply ng bakuna,dedma.
Ngaun na nag-impose ng no vaccine no ride policy,mga feeling inaapi naman.🤦

Libre na nga ang bakuna need lng natin mag-cooperate at konting sakripisyo.",0
161,2022-01-17 12:13:53+00:00,iamrainierg23,"Ano gusto susunod ay ipagbabawal yung hindi pa bakunado ay ""No Vaccine, Shoot to Kill"" kaya gagawin mo gobyerno sige lang baka gusto mo ang maging North Korea or China kayo naman lang susunod pinagawa niyo mga tangina lahat kayo!!!! #DutertePalpak #DuterteInutil",0
162,2022-01-17 11:24:06+00:00,kuminori9,"Daming trapo ads sa tvp.

#DutertePalpak 
#Halalan2022",0
163,2022-01-17 04:25:27+00:00,ReplyCarlos1988,"On today’s episode of Public Officials na Hangin ang Laman ng Utak:

DILG Usec Martin Diño

Pagmultahin, pagresignin, o ipag-leave ang mga Barangay officials na di pa bakunado.

Ewan ko talaga, araw araw pabobohan tong mga hayop na to sa TV.

#DutertePalpak #DuterteLegacy",0
164,2022-01-17 04:21:50+00:00,ReplyCarlos1988,"Inutil talaga si Duterte at IATF. Alam nang darating ang “No Vax Card, No Public Ride” policy, wala pa ring sistemang inayos para di madagdagan ang trabaho ng mga driver.

Bukod sa pagmaneho at pagsukli, ngayon sila na rin ang tiga-check ng cards. 

#DuterteInutil #DutertePalpak",0
165,2022-01-17 04:06:42+00:00,jacklynrisia,"Cannot fly. Have to Rebook. The medcert is only applicable for adults. Kids are considered unvaccinated. 
#DutertePalpak",0
166,2022-01-16 01:15:04+00:00,KitVagana,#DutertePalpak,0
167,2022-01-15 04:56:33+00:00,Myboo519,"ang sad no? after ng lahat ng inutang ng Duterte Government, ngayon lang nagkaidea sa Covid Care Kit!

Nakakagago tlga! 

#DutertePalpak",0
168,2022-01-14 13:58:56+00:00,mass4whom,"Sobrang lala ng mga kontradiksyon ko, ng mga kolektib, mga kasama, kasama sa council, sa opi, sa sk,,,, tangina mo duterte hindi namin to deserve. #DutertePalpak",0
169,2022-01-14 04:05:10+00:00,kolsenertito,"When #DutertePalpak says “wala na tayong pera,” it’s a defeatist attitude common among Bisaya. It’s the poverty mentality kaya when given the opportunity to have money and resources, tinitipid, pinagdadamot kasi “baka maubusan” sila.",0
170,2022-01-13 17:57:18+00:00,abgllrnbrns,Di ko magawang magalit dun sa pinapakonsulta ang anak nila kahit hatinggabi sa bahay. Galit ako sa DOH ##DuqueResign at kay #DutertePalpak kasi yung mga pasyenteng ito ang pinakabiktima ng mga kalokohang pinaggagawa nila sa pandemyang ito. Lusaw na ang kaluluwa nyo sa impyerno.,0
171,2022-01-13 00:35:55+00:00,agathaolga,"Kids are getting sick. Where are the vaccines for toddlers and kids? Bakit wala pang roll-out? 

#DutertePalpak",0
172,2022-01-12 10:33:38+00:00,pinoysiwowie,"maling-mali talaga ang pagluluwag sa metro manila noong December. ngayon, nag-shoot up muli ang bilang ng covid cases. isa sa dapat sisihin si concepcion na kumumbinsi sa pagbaba ng alert level. pahihirapan na naman ang mga ospital at health frontliners. #DutertePalpak #DOHPalpak",0
173,2022-01-12 02:07:33+00:00,IamsolucKEI,Napakawalang kwenta ni Duque lalo na ang administration na to! #FreeMassTesting #DuquePalpak #DutertePalpak,0
174,2022-01-12 01:02:48+00:00,LangDalawa,"AYUDANG 10K PARA SA MGA HIGH SCHOOL AT COLLEGE STUDENTS 
#DutertePalpak
#AcademicBreak",0
175,2022-01-11 14:34:20+00:00,aaangeliii,"Oo, si Duterte pa din at mga alipores niya ang may kasalanan kung bakit pati gamot nagkakaubusan. #DutertePalpak",0
176,2022-01-11 10:07:04+00:00,jnpangilinan79,"Yung iisang Lamborghini na Php26,000,000, mga 10,000 na libreng RT-PCR test yun. 30,000 antigen swab test. Nakakainis. #DutertePalpak #DuqueResign",0
177,2022-01-11 08:12:29+00:00,AnakFuschia,Pati private teleconsult fully booked. Dyosko lord #DutertePalpak,0
178,2022-01-11 04:41:48+00:00,AiraSarmiento14,"Hindi tayo umutang ng bilyun-bilyon para lang bumalik sa March 2020. 

Nilubog tayo sa utang para sila-sila lang makinabang? 

ALL INCOMPETENTS MUST RESIGN! 
#DutertePalpak",0
179,2022-01-11 02:22:41+00:00,BatangMarufok,"The Gov't can cancel, revert revised and realign the Procurement Plan from less essential to essential items such as Covid related stuffs.

#DutertePalpak is just so lucky that only few people read annual utilization report and could see their foolishness financially.",0
180,2022-01-11 01:58:09+00:00,aboutlouie22,"hobby ata ni bbm magpatalo kay Leni! hahaha #SolidSnort #BBMSaBasura #LetLeniLead2022
#DutertePalpak #NeverAgain",0
181,2022-01-10 17:18:21+00:00,ruru2992ruru,OKAY NG MAGING SINGLE KESA MAGJOWA KA NG DDS AT APOLOGIST 😁😁😁 #MarcosMagnanakaw #DutertePalpak,0
182,2022-01-10 17:08:45+00:00,FerdieBuenviaje,Aba buhay pa pala yung inutil?! #DutertePalpak,0
183,2022-01-10 12:39:04+00:00,kire_zenitram15,"Sinasabi ko, wala ng maaasahang maganda sa rehimeng Duterte, ngayon pa ba namang patapos na.

Sa mang-aaway sa akin,
paki-break down na lang nung halos 6 trillion pesos na dagdag utang ng Pilipinas ha. Game?

#DutertePalpak 
#NoToMarcosDuterte2022 
#goodnight 
#LeniKiko2022",0
184,2022-01-10 06:35:46+00:00,CityMouse14,"Many years ago, #DutertePalpak  constantly denied running for pres but was flying around the country in private jets, organizing crowds, and preaching #Federalism and trying to fire hatred for the NCR. His term has ended and he mentioned the topic less than 10 times since be won.",0
185,2022-01-10 00:41:25+00:00,jmschumey,"Nograles: Ask OVP if their CoViD kits are charged to their budget or private sector donations. Tonto! Irrelevant na yon. With its huge budget, why cant the gov’t give out these kits? #DutertePalpak #DuterteCorrupt #LetLeniLead",0
186,2022-01-09 05:09:09+00:00,kolsenertito,Kaya olats ang healthcare system sa bansa kasi pinamumunuan ito ng mga hangal na tulad nina @SecDuque at @Teddybird . Bukod pa to sa hihdi makataong treatment sa ating mga healthcare workers. #DuterteInutil #DutertePalpak #DisqualifyMarcos #DisqualifyBBM,0
187,2022-01-09 05:07:39+00:00,aja190202,#DutertePalpak,0
188,2022-01-09 04:46:27+00:00,alvinestimadora,"ng/nang

1. patuloy pa rin ang pagtaas ___ bilang ng kaso ng COVID-19 sa bansa

sagot: free mass testing, better contact tracing, ayuda, benefits for health workers #DutertePalpak",0
189,2022-01-09 02:27:05+00:00,julien07192004,"#IATFbobo
#DutertePalpak 
#alertlevel3 

IATF bobo. That is the tweet.

*Loosen up quarantines
*Remove Duque
*Do NOT mandate vaccine
*Open establishments
*Allow full public transport

Yan po ang DAPAT niyo gawin.",0
190,2022-01-08 06:23:15+00:00,natoreyes,"January 30, 2022 will be 2 yrs since the first COVID case was detected in the Philippines. In 2 yrs, we’ve had 3 lockdowns, nearly 3M cases and nearly 52,000 deaths. We’re still calling for free testing, better contact tracing, ayuda, benefits for health workers. #DutertePalpak",0
191,2022-01-08 01:09:36+00:00,SaltAndReality,"Kahit pumalo pa 30K cases today at 40K bukas and Covid positive wala ka nang aasahan aksyon sa gobyerno. Weekend na, natutulog na sa Davao si Dugong at sa Monday or Tuesday pa gising yun.
#DutertePalpak
#DuterteTamad",0
192,2022-01-07 22:39:19+00:00,MlaRanter,"The government has still not learned during the surge of the Delta variant and still did not ramp up testing. Once stupid, always stupid. #Duqueresign #DutertePalpak",0
193,2022-01-07 10:41:54+00:00,JustRouIt,"2022 na, issue pa rin natin Ang efficient mass testing. Ganiyan kapalpak ang #DutertePalpak government. Tapos gusto n'yo pa si Blengblong. Solid Snort. 🤦🏻‍♂️😵🥴",0
194,2022-01-07 09:49:20+00:00,mikeetsukinoko,40% positivity rate and who knows what's the real numbers are #DutertePalpak,0
195,2022-01-07 02:01:01+00:00,MyRizalPH,"Mayroon ba bang natitira diyang isip na we are NOT in a CLUSTERFUCK???
#DutertePalpak #MarcosMagnanakaw #NoToMarcosDuterte2022",0
196,2022-01-07 01:29:25+00:00,MyRizalPH,"In d last 2 years, nagsasara talaga ang @TalktoBPI branch na pinupuntahan namin kung marami sa staff nila nagkakasakir. Nguni’t laging may alternative na 2 branches puedeng puntahan. Ngayon ALL 3 branches are CLOSED.#DutertePalpak Bat iboboto ang kapwa palpak na sii Boy Singhot?",0
197,2022-01-07 01:00:33+00:00,SaltAndReality,"Napansin ko lang, parang ayaw mag declare ng ECQ dahil ayaw mag bigay nanaman ng ayuda. Sayang daw pera sa ayuda at mas gusto ng gobyerno sa projects para mas malaki kickback? 6  months nalang sipa na sila sagarin na ang Tongpats.🐢🤦‍♂️
#DutertePalpak",0
198,2022-01-06 17:17:47+00:00,xtnxvr,"Our government has clear covid protocols, mass testing, front liner care, enough quarantine &amp;  hospital spaces in place. NOT!!! We're in 2020 too. #DutertePalpak #LetLeniLead",0
199,2022-01-06 11:18:45+00:00,AiraSarmiento14,"Please stop trying to put a positive spin on a pandemic that has killed 51,700+ of our people and counting dahil hanggang ngayon, palpak pa rin ang COVID response ng ating gobyerno! #DutertePalpak",0
200,2022-01-06 08:48:59+00:00,bangtanboiph,"Ang daming nagsasabing imposible ang #FreeMassTesting and yet the OVP, the office with the limited budget, is able to do it via their swab cab project. 

Partida, sobrang daming inutang ni Rodrigo, ha 🤡

#DutertePalpak #DuterteInutil #DuterteCorrupt",0
201,2022-01-06 01:53:28+00:00,abyssmaid,"As if hindi enough na walang kwenta gobyernong Duterte sa pandemic na to, nagkakaubusan pa ng simpleng paracetamol sa mga butika. Sana galawan na ng DOH diba? Talagang iniiwan na tayo sa kangkungan ng mga hayop. #DutertePalpak #DuqueResign",0
202,2022-01-05 09:36:57+00:00,gabe_sant,"#DuterteInutil
#DutertePalpak",0
203,2022-01-05 05:24:39+00:00,onejimntonic,Anticipated makapasok at mag surge ang Omicron variant pero wala silang ginawang plano para dun? #DutertePalpak talaga. 😩,0
204,2022-01-04 22:52:53+00:00,mgb819,"Assuming the surveys are not gamed, Filipinos must be real masochists. Namarcos na nga noon, naduterte na kamakailan mukhang mamamarcos at maduduterte na namang muli #MarcosMagnanakaw #DutertePalpak",0
205,2022-01-04 13:18:21+00:00,iSrikandi,"In Duterte’s Philippines, we are left to fend for ourselves. #DutertePalpak",0
206,2022-01-04 12:00:13+00:00,Rexinyeta,"Parang wala tayong presidente noh? Panic mode mga tao s NCR. Nagrerecover pa mga nasalanta ni Odette. Wala man lng mensahe na ""ok ang lahat... kumikilos ang mga ahensya blah blah"" to assure people. Tulog sa pansitan ang putang inang matandang abo. 
#dutertepalpak
#duterteInutil",0
207,2022-01-04 11:45:25+00:00,pinoysiwowie,"bakit nagkakaubusan ng paracetamol? may nagho-hoard ba? may gustong pataasin ang presyo? utang na loob, maawa na kayo sa mga Pilipino. nakakaawa na ang sambayanan. dapat health frontliners ang nasa IATF. #IATFPalpak #DutertePalpak #DuqueResign",0
208,2022-01-04 08:17:33+00:00,eicvsfascism,"5,434 new COVID-19 cases today. Salamat sa inutil na tugon ni Tatay sa pandemiya.
#DutertePalpak",0
209,2022-01-04 05:06:45+00:00,royVives,"Sa March, three years na tayo magsabi ng MASS TESTING NOW kase #DutertePalpak",0
210,2022-01-03 15:41:32+00:00,audiovisualaidz,#MassTestingNow putang ina naman dapat noong 2020 pa #DutertePalpak,0
211,2022-01-03 13:01:35+00:00,arjei26,One of the Duterte regime’s biggest failures in its pandemic response is the inaccessibility of RT-PCR tests. Imagine—the likelihood of people opting not to get themselves tested because of the incredibly costly tests?! #DutertePalpak,0
212,2022-01-03 12:49:58+00:00,zombiekld,Fuming rn as it dawns on me how we are in the 3rd year of this cruel trap. Killed dreams. Wasted time. Lost lives. This government rly has no compassion. 🤬 #DutertePalpak,0
213,2022-01-02 11:55:15+00:00,EdnaVioleta,"Re: Swimmable Dolomite kineme

I'm appalled that this useless project is still underway. Meanwhile, DepEd had ZERO PESOS for the Alternative Learning System last year. 

Freaking SAND was more important than the EDUCATION of marginalized children.

#DutertePalpak",0
214,2022-01-02 08:11:09+00:00,royVives,19.6% Positivity. #DuqueResign #DutertePalpak,0
215,2021-12-31 02:06:35+00:00,vote4gino,"This is your year end reminder that:

- 2021 vaccination target of the govt was 70% of the total population
- Revised down to 50%
- We are *checks DOH dashboard*.. at 44.4% as of Dec 28.

#DutertePalpak. And we'll pay for this incompetence with the Omicron wave.",0
